Timestamp,voltage_1,voltage_2,voltage_3
42669.6769109168,0.197483,-2.2e-05,0.218817
42669.6769109284,0.197796,-0.000646,0.222254
42669.67691094,0.197796,-0.000334,0.220379
42669.6769109516,0.197483,-0.000334,0.221316
42669.6769109631,0.197483,-0.000334,0.220067
42669.6769109747,0.197483,-0.000646,0.218504
42669.6769109863,0.197796,-0.000334,0.218817
42669.6769109978,0.198108,-0.000334,0.218817
42669.6769110094,0.197483,-0.000958,0.222254
42669.676911021,0.198108,-0.000646,0.226004
42669.6769110326,0.197796,-0.000646,0.222254
42669.6769110441,0.197483,-0.000646,0.221629
42669.6769110557,0.197796,-2.2e-05,0.218504
42669.6769110673,0.198108,-0.000334,0.217879
42669.6769110789,0.198108,-0.000958,0.220067
42669.6769110904,0.197796,-0.000958,0.223816
42669.676911102,0.19717,-0.001271,0.223504
42669.6769111136,0.198108,-0.000646,0.229129
42669.6769111252,0.197483,-0.001271,0.222879
